IC;1733;Liège-Guillemins;Quiévrain
IC;1734;Liège-Guillemins;Quiévrain
IC;1735;Liège-Guillemins;Quiévrain
IC;1736;Liège-Guillemins;Quiévrain
IC;1737;Liège-Guillemins;Quiévrain
IC;1738;Liège-Guillemins;Quiévrain
IC;1739;Liège-Guillemins;Quiévrain
IC;1740;Liège-Guillemins;Quiévrain
IC;1741;Liège-Guillemins;Saint-Ghislain
IC;1742;Liège-Guillemins;Saint-Ghislain
IC;1743;Liège-Guillemins;Saint-Ghislain
IC;1744;Liège-Guillemins;Mons
S1;1755;Bruxelles-Midi/Brussel-Zuid;Antwerpen-Centraal
S1;1756;Nivelles;Antwerpen-Centraal
S1;1757;Nivelles;Antwerpen-Centraal
S1;1758;Nivelles;Antwerpen-Centraal
S1;1759;Nivelles;Antwerpen-Centraal
S1;1760;Nivelles;Antwerpen-Centraal
S1;1761;Nivelles;Antwerpen-Centraal
S1;1762;Nivelles;Antwerpen-Centraal
S1;1763;Nivelles;Antwerpen-Centraal
S1;1764;Nivelles;Antwerpen-Centraal
S1;1765;Nivelles;Antwerpen-Centraal
S1;1766;Nivelles;Antwerpen-Centraal
S1;1767;Nivelles;Antwerpen-Centraal
S1;1768;Nivelles;Bruxelles-Nord/Brussel-Noord
S1;1776;Antwerpen-Centraal;Nivelles
S1;1777;Antwerpen-Centraal;Nivelles
S1;1778;Antwerpen-Centraal;Nivelles
S1;1779;Antwerpen-Centraal;Nivelles
S1;1780;Antwerpen-Centraal;Nivelles
S1;1781;Antwerpen-Centraal;Nivelles
S1;1782;Antwerpen-Centraal;Nivelles
S1;1783;Antwerpen-Centraal;Nivelles
S1;1784;Antwerpen-Centraal;Nivelles
S1;1785;Antwerpen-Centraal;Nivelles
S1;1786;Antwerpen-Centraal;Nivelles
S1;1787;Antwerpen-Centraal;Nivelles
S1;1788;Antwerpen-Centraal;Nivelles
S1;1789;Antwerpen-Centraal;Nivelles
S1;1790;Antwerpen-Centraal;Nivelles
IC;1805;Gent-Sint-Pieters;Antwerpen-Centraal
IC;1806;Oostende;Antwerpen-Centraal
IC;1807;Oostende;Antwerpen-Centraal
IC;1808;Oostende;Antwerpen-Centraal
IC;1809;Oostende;Antwerpen-Centraal
IC;1810;Oostende;Antwerpen-Centraal
IC;1811;Oostende;Antwerpen-Centraal
IC;1812;Oostende;Antwerpen-Centraal
IC;1813;Oostende;Antwerpen-Centraal
IC;1814;Oostende;Antwerpen-Centraal
IC;1815;Oostende;Antwerpen-Centraal
IC;1816;Oostende;Antwerpen-Centraal
IC;1817;Oostende;Antwerpen-Centraal
IC;1818;Oostende;Antwerpen-Centraal
IC;1819;Oostende;Antwerpen-Centraal
IC;1820;Oostende;Antwerpen-Centraal
IC;1821;Oostende;Antwerpen-Centraal
IC;1822;Oostende;Antwerpen-Centraal
IC;1826;Antwerpen-Centraal;Oostende
IC;1827;Antwerpen-Centraal;Oostende
IC;1828;Antwerpen-Centraal;Oostende
IC;1829;Antwerpen-Centraal;Oostende
IC;1830;Antwerpen-Centraal;Oostende
IC;1831;Antwerpen-Centraal;Oostende
IC;1832;Antwerpen-Centraal;Oostende
IC;1833;Antwerpen-Centraal;Oostende
IC;1834;Antwerpen-Centraal;Oostende
IC;1835;Antwerpen-Centraal;Oostende
IC;1836;Antwerpen-Centraal;Oostende
IC;1837;Antwerpen-Centraal;Oostende
IC;1838;Antwerpen-Centraal;Oostende
IC;1839;Antwerpen-Centraal;Oostende
IC;1840;Antwerpen-Centraal;Oostende
IC;1841;Antwerpen-Centraal;Oostende
IC;1842;Antwerpen-Centraal;Oostende
L;1856;Gent-Sint-Pieters;Geraardsbergen
L;1857;Gent-Sint-Pieters;Geraardsbergen
L;1858;Gent-Sint-Pieters;Geraardsbergen
L;1859;Gent-Sint-Pieters;Geraardsbergen
L;1860;Gent-Sint-Pieters;Geraardsbergen
L;1861;Gent-Sint-Pieters;Geraardsbergen
L;1862;Gent-Sint-Pieters;Geraardsbergen
